Friction Angle, Angle, Pactive, Rankine Angle, Rankine Pactive
20.0, 56.02819147378822, 379.5892432428543
20.1, 56.009371751284576, 378.35058676335325
20.2, 55.99049417563954, 377.11385402836277
20.3, 55.97155845490791, 375.879002585652
20.4, 55.95256429521632, 374.6459900350026
20.5, 55.93351140074759, 373.4147740237829
20.6, 55.91439947372467, 372.1853122425183
20.7, 56.39991881717728, 370.97069384221203
20.8, 56.3807221997214, 369.7632360323939
20.9, 56.36146557054585, 368.5574957249665
21.0, 56.34214862270403, 367.35343126123695
21.1, 56.3227710471939, 366.1510010134371
21.2, 56.30333253294094, 364.9501633803305
21.3, 56.79473649621498, 363.753139258246
21.4, 56.7752142847185, 362.57435495667033
21.5, 56.75563012322296, 361.39712986723424
21.6, 56.73598369100729, 360.2214230146631
21.7, 56.716274665175916, 359.0471934383017
21.8, 56.69650272064043, 357.8744001877415
21.9, 56.67666753010119, 356.70300231844226
22.0, 57.17401737725064, 355.5423307458507
22.1, 57.15409893008469, 354.39305855298124
22.2, 57.13411618453002, 353.2451522047681
22.3, 57.1140688030442, 352.09857135250553
22.4, 57.093956445763396, 350.9532756417481
22.5, 57.07377877048263, 349.80922470793325
22.6, 57.05353543263577, 348.66637817199586
22.7, 57.556919195851115, 347.54056773652184
22.8, 57.536593173951225, 346.4199369718588
22.9, 57.516200393952275, 345.30048487297626
23.0, 57.495740500405034, 344.18217162889744
23.1, 57.47521313538019, 343.06495740278746
23.2, 57.45461793844683, 341.9488023275513
23.3, 57.96413853267303, 340.8350679627032
23.4, 57.943462136209085, 339.7412189351451
23.5, 57.92271677595855, 338.64840649810276
23.6, 57.90190208002482, 337.55659133379703
23.7, 57.88101767388248, 336.46573408304243
23.8, 57.86006318035429, 335.37579534082397
23.9, 57.83903821958797, 334.2867356518514
24.0, 58.3547709780623, 333.2045558069935
24.1, 58.33366571572316, 332.13792378841794
24.2, 58.31248880726767, 331.0721519855427
24.3, 58.29123986064599, 330.0072014687897
24.4, 58.26991848099555, 328.94303324732425
24.5, 58.248524270616, 327.8796082645698
24.6, 58.227056828944015, 326.8168873936956
24.7, 58.74909543624117, 325.76473238912945
24.8, 58.72754875984095, 324.7245779422118
24.9, 58.7059276239036, 323.68511246602105
25.0, 58.68423161488042, 322.64629733786546
25.1, 58.662460316210606, 321.60809385393713
25.2, 58.640613308294, 320.5704632247406
25.3, 58.61869016846373, 319.5333665704947
25.4, 59.14713050293826, 318.5096940951349
25.5, 59.125129378040704, 317.4953196288085
25.6, 59.103050841106274, 316.48146767811085
25.7, 59.08089445563388, 315.4680998477586
25.8, 59.05865978189398, 314.45517764139015
25.9, 59.03634637689901, 313.4426624568915
26.0, 59.01395379437348, 312.4305155816838
26.1, 59.548894061285324, 311.4337689212497
26.2, 59.526424941209974, 310.44451692475656
26.3, 59.50387530893355, 309.4556254572249
26.4, 59.48124470343088, 308.46705627277777
26.5, 59.45853266021336, 307.478771004309
26.6, 59.43573871129675, 306.4907311586798
26.7, 59.41286238516872, 305.5028981118721
26.8, 59.954403262764366, 304.53150442336675
26.9, 59.931452060711244, 303.5667558256703
27.0, 59.908417089391186, 302.60220993426805
27.1, 59.885297861553695, 301.6378285758154
27.2, 59.86209388622945, 300.67357343530716
27.3, 59.83880466869509, 299.7094060511182
27.4, 59.815429710437826, 298.74528781000043
27.5, 60.363674510337155, 297.7976564426048
27.6, 60.34022656945842, 296.8568290894312
27.7, 60.31669143539646, 295.91605049505944
27.8, 60.29306859283222, 294.9752824825902
27.9, 60.269357522449724, 294.0344867126552
28.0, 60.245557700897685, 293.09362467827935
28.1, 60.22166860075079, 292.1526576996917
28.2, 60.776723444138106, 291.2271785625241
28.3, 60.752763505367106, 290.30972580402425
28.4, 60.728712771919625, 289.3921714574727
28.5, 60.70457069840863, 288.47447726677444
28.6, 60.68033673514706, 287.55660479208257
28.7, 60.65601032810603, 286.6385154044584
28.8, 60.631590918872305, 285.7201702804682
28.9, 61.19356493015778, 284.8152122579996
29.0, 61.16907709758527, 283.92062164069574
29.1, 61.14449467968795, 283.02578242763775
29.2, 61.11981709883958, 282.1306562079992
29.3, 61.09504377278325, 281.2352043653473
29.4, 61.07017411458549, 280.33938807206715
29.5, 61.04520753259001, 279.4431682837195
29.6, 61.61421305239622, 278.55707769997775
29.7, 61.58918075596014, 277.684869757287
29.8, 61.56404988188436, 276.81226930067936
29.9, 61.538819817942816, 275.93923768882655
30.0, 61.51348994691761, 275.06573605225816
30.1, 61.48805964654868, 274.1917252875234
30.2, 61.46252828948297, 273.31716605127565
30.3, 62.038681109023344, 272.44826518430347
30.4, 62.013087064252744, 271.5979923205247
30.5, 61.98739023432455, 270.74718587535733
30.6, 61.96158996984352, 269.8958069006166
30.7, 61.9356856160274, 269.0438161966482
30.8, 61.909676512651785, 268.19117430619445
30.9, 61.883561993994256, 267.33784150817286
31.0, 62.46698161315115, 266.48442715657455
31.1, 62.44080777767495, 265.6556726197821
31.2, 62.41452671965726, 264.826246055672
31.3, 62.38813774973331, 263.9961081319051
31.4, 62.36164017271866, 263.165219240437
31.5, 62.3350332875484, 262.3335394910502
31.6, 62.30831638721584, 261.5010287047923
31.7, 62.281488758710324, 260.66764640731526
31.8, 62.87235382539592, 259.8537477483864
31.9, 62.84546944619908, 259.0453166160335
32.0, 62.8184724289171, 258.23603761639987
32.1, 62.7913620348656, 257.4258706534047
32.2, 62.76413751899911, 256.61477532314905
32.3, 62.73679812984332, 255.802710906974
32.4, 62.70934310942675, 254.9896363644073
32.5, 63.30773531874683, 254.18820183197727
